timestamp,generation,hour,day,weekday,month,anomaly_iforest
2024-01-03 21:00:00,7786,21,3,Wednesday,January,False
2024-01-03 20:00:00,8274,20,3,Wednesday,January,False
2024-01-03 19:00:00,7662,19,3,Wednesday,January,False
2024-01-03 18:00:00,4967,18,3,Wednesday,January,False
2024-01-03 17:00:00,1132,17,3,Wednesday,January,False
2024-01-03 16:00:00,30,16,3,Wednesday,January,False
2024-01-03 02:00:00,930,2,3,Wednesday,January,False
2024-01-03 01:00:00,5732,1,3,Wednesday,January,False
2024-01-03 00:00:00,8553,0,3,Wednesday,January,False
2024-01-02 23:00:00,9219,23,2,Tuesday,January,False
2024-01-02 22:00:00,10107,22,2,Tuesday,January,False
2024-01-02 21:00:00,10583,21,2,Tuesday,January,False
2024-01-02 20:00:00,10256,20,2,Tuesday,January,False
2024-01-02 19:00:00,10616,19,2,Tuesday,January,False
2024-01-02 18:00:00,8417,18,2,Tuesday,January,False
2024-01-02 17:00:00,2794,17,2,Tuesday,January,False
2024-01-02 16:00:00,167,16,2,Tuesday,January,False
2024-01-02 02:00:00,1078,2,2,Tuesday,January,False
2024-01-02 01:00:00,6702,1,2,Tuesday,January,False
2024-01-02 00:00:00,10266,0,2,Tuesday,January,False
2024-01-01 23:00:00,10690,23,1,Monday,January,False
2024-01-01 22:00:00,10607,22,1,Monday,January,False
2024-01-01 21:00:00,10027,21,1,Monday,January,False
2024-01-01 20:00:00,9681,20,1,Monday,January,False
2024-01-01 19:00:00,7784,19,1,Monday,January,False
2024-01-01 18:00:00,5630,18,1,Monday,January,False
2024-01-01 17:00:00,1499,17,1,Monday,January,False
2024-01-01 16:00:00,87,16,1,Monday,January,False
2024-01-01 02:00:00,461,2,1,Monday,January,False
2024-01-01 01:00:00,2186,1,1,Monday,January,False
2024-01-01 00:00:00,4527,0,1,Monday,January,False
